text,label
Your invoice #51391 is overdue. Please make payment immediately to avoid legal action. Pay here: http://bit.ly/3kXyZ1,1
"Hi, attaching the meeting notes from today's call (#83198). Action items are highlighted at the bottom.",0
Final notice: Your Apple ID subscription will be cancelled. Renew now and confirm your card details: http://secure-verify-account.tk/login,1
"Following up on our conversation about Aurora - I've shared doc #5548 with you, let me know your thoughts.",0
URGENT: Unusual sign-in activity detected on your Google account. Confirm your password now or your account will be locked: http://192.168.4.22/confirm,1
Your monthly statement for Dropbox (account ending 1512) is now available in your dashboard. No action is needed.,0
"Hi team, just a reminder that our weekly sync is moved to 10:00 AM tomorrow (1380). Let me know if that works for everyone.",0
Thanks for your order #84847! Your Microsoft 365 package has shipped and should arrive within 4 business days.,0
Thanks for signing up for our newsletter. Here's a summary of this week's top 67860 articles.,0
Your Instagram order #93844 has been delivered. We hope you enjoy it!,0
Action required: Your tax refund of $2980 is ready. Verify your details to receive your refund: https://account-update.xyz/verify,1
Action required: Your tax refund of $1201 is ready. Verify your details to receive your refund: http://secure-verify-account.tk/login,1
Your Amazon order #51681 has been delivered. We hope you enjoy it!,0
Your Google order #91376 has been delivered. We hope you enjoy it!,0
Your invoice #70215 is overdue. Please make payment immediately to avoid legal action. Pay here: http://bit.ly/3kXyZ1,1
Your monthly statement for Microsoft 365 (account ending 7011) is now available in your dashboard. No action is needed.,0
Final notice: Your Microsoft 365 subscription will be cancelled. Renew now and confirm your card details: http://bit.ly/3kXyZ1,1
Thanks for signing up for our newsletter. Here's a summary of this week's top 91413 articles.,0
FYI - I've updated the Aurora doc with the latest numbers (rev 6563). Take a look when you can.,0
Thanks for your order #62387! Your Apple ID package has shipped and should arrive within 5 business days.,0
Your invoice #34382 is overdue. Please make payment immediately to avoid legal action. Pay here: https://account-update.xyz/verify,1
"Lunch on next Tuesday at 4:00 PM? Found a new place near the office, ref code 5100.",0
"Hi, attaching the meeting notes from today's call (#69118). Action items are highlighted at the bottom.",0
Quick question - are you free for a 10:00 AM call on Monday to discuss the Phoenix roadmap?,0
FYI - I've updated the Aurora doc with the latest numbers (rev 5193). Take a look when you can.,0
Thanks for your order #76059! Your Google package has shipped and should arrive within 7 business days.,0
"Dear customer, your Microsoft 365 account has been suspended. Click here to verify your identity within 24 hours: https://account-update.xyz/verify",1
Your subscription to Google was renewed successfully (order #80849). Thanks for being a loyal customer.,0
We could not process your recent Microsoft 365 order. Please confirm your payment details to avoid cancellation: http://bit.ly/3kXyZ1,1
URGENT: Unusual sign-in activity detected on your Netflix account. Confirm your password now or your account will be locked: http://192.168.4.22/confirm,1
Congratulations! You have won a all-inclusive vacation. Claim your reward now by entering your bank details here: http://bit.ly/3kXyZ1,1
Reminder: your appointment with Dr. Smith is scheduled for 4:00 PM on Monday. Reply to confirm or reschedule.,0
Quick question - are you free for a 10:00 AM call on Wednesday to discuss the Atlas roadmap?,0
Your subscription to Spotify was renewed successfully (order #70112). Thanks for being a loyal customer.,0
"Hey, here's the report you asked for (ref: 2145). Let me know if you have any questions or need changes before Friday.",0
IT Department: Your mailbox has exceeded its quota. Click here to validate your account or lose access: http://secure-verify-account.tk/login,1
Reminder: your appointment with Dr. Smith is scheduled for 9:00 AM on Wednesday. Reply to confirm or reschedule.,0
"Hey, here's the report you asked for (ref: 3036). Let me know if you have any questions or need changes before Friday.",0
"Hi team, just a reminder that our weekly sync is moved to 2:30 PM tomorrow (5775). Let me know if that works for everyone.",0
FYI - I've updated the Phoenix doc with the latest numbers (rev 3972). Take a look when you can.,0
Your invoice #31309 is overdue. Please make payment immediately to avoid legal action. Pay here: http://paypal-alert.cf/secure,1
Quick question - are you free for a 4:00 PM call on Friday to discuss the Nimbus roadmap?,0
Your PayPal order #84939 has been delivered. We hope you enjoy it!,0
Your Dropbox payment failed. Update your billing information immediately to avoid service interruption: http://192.168.4.22/confirm,1
Thanks for your order #86063! Your Amazon package has shipped and should arrive within 4 business days.,0
"Following up on our conversation about Aurora - I've shared doc #1094 with you, let me know your thoughts.",0
Your invoice #30006 is overdue. Please make payment immediately to avoid legal action. Pay here: http://paypal-alert.cf/secure,1
We could not process your recent Spotify order. Please confirm your payment details to avoid cancellation: http://bit.ly/3kXyZ1,1
Action required: Your tax refund of $4483 is ready. Verify your details to receive your refund: http://192.168.4.22/confirm,1
Reminder: your appointment with Dr. Garcia is scheduled for 4:00 PM on next Tuesday. Reply to confirm or reschedule.,0
Reminder: your appointment with Dr. Garcia is scheduled for 10:00 AM on Friday. Reply to confirm or reschedule.,0
Your monthly statement for Apple ID (account ending 9163) is now available in your dashboard. No action is needed.,0
FYI - I've updated the Nimbus doc with the latest numbers (rev 6169). Take a look when you can.,0
Action required: Your tax refund of $4767 is ready. Verify your details to receive your refund: http://192.168.4.22/confirm,1
Your monthly statement for Apple ID (account ending 4296) is now available in your dashboard. No action is needed.,0
We could not process your recent Dropbox order. Please confirm your payment details to avoid cancellation: http://secure-verify-account.tk/login,1
Thanks for your order #40649! Your PayPal package has shipped and should arrive within 5 business days.,0
Here's the recipe you wanted (makes 2 servings) - hope you enjoy making it this weekend!,0
We could not process your recent Dropbox order. Please confirm your payment details to avoid cancellation: http://bit.ly/3kXyZ1,1
"Hi, attaching the meeting notes from today's call (#69094). Action items are highlighted at the bottom.",0
Thanks for signing up for our newsletter. Here's a summary of this week's top 63998 articles.,0
"Lunch on Friday at 2:30 PM? Found a new place near the office, ref code 4830.",0
"Lunch on Friday at 9:00 AM? Found a new place near the office, ref code 4652.",0
IT Department: Your mailbox has exceeded its quota. Click here to validate your account or lose access: https://account-update.xyz/verify,1
"Dear customer, your PayPal account has been suspended. Click here to verify your identity within 24 hours: http://secure-verify-account.tk/login",1
Quick question - are you free for a 2:30 PM call on Monday to discuss the Aurora roadmap?,0
Your Amazon payment failed. Update your billing information immediately to avoid service interruption: http://bit.ly/3kXyZ1,1
Your invoice #55210 is overdue. Please make payment immediately to avoid legal action. Pay here: http://secure-verify-account.tk/login,1
Your subscription to Microsoft 365 was renewed successfully (order #48420). Thanks for being a loyal customer.,0
Action required: Your tax refund of $4230 is ready. Verify your details to receive your refund: http://paypal-alert.cf/secure,1
"Hi, attaching the meeting notes from today's call (#15224). Action items are highlighted at the bottom.",0
"Following up on our conversation about Atlas - I've shared doc #5976 with you, let me know your thoughts.",0
"Following up on our conversation about Atlas - I've shared doc #8107 with you, let me know your thoughts.",0
Action required: Your tax refund of $2897 is ready. Verify your details to receive your refund: http://bit.ly/3kXyZ1,1
Your subscription to Netflix was renewed successfully (order #82689). Thanks for being a loyal customer.,0
"Hi, attaching the meeting notes from today's call (#90642). Action items are highlighted at the bottom.",0
FYI - I've updated the Aurora doc with the latest numbers (rev 9011). Take a look when you can.,0
FYI - I've updated the Phoenix doc with the latest numbers (rev 5516). Take a look when you can.,0
"Hi team, just a reminder that our weekly sync is moved to 2:30 PM tomorrow (9104). Let me know if that works for everyone.",0
Your Microsoft 365 storage is full. Click below to upgrade or your files will be deleted in 48 hours: http://secure-verify-account.tk/login,1
Great catching up today! Looking forward to working together on the Nimbus project next quarter.,0
Your invoice #28481 is overdue. Please make payment immediately to avoid legal action. Pay here: http://secure-verify-account.tk/login,1
Thanks for signing up for our newsletter. Here's a summary of this week's top 61341 articles.,0
Your Google storage is full. Click below to upgrade or your files will be deleted in 48 hours: http://192.168.4.22/confirm,1
"Hey, here's the report you asked for (ref: 3243). Let me know if you have any questions or need changes before Friday.",0
"Hey, here's the report you asked for (ref: 3928). Let me know if you have any questions or need changes before Friday.",0
"Hi team, just a reminder that our weekly sync is moved to 10:00 AM tomorrow (2761). Let me know if that works for everyone.",0
"Hi, attaching the meeting notes from today's call (#22375). Action items are highlighted at the bottom.",0
Your subscription to Bank of America was renewed successfully (order #52705). Thanks for being a loyal customer.,0
Thanks for signing up for our newsletter. Here's a summary of this week's top 95973 articles.,0
"Hi, attaching the meeting notes from today's call (#47823). Action items are highlighted at the bottom.",0
Thanks for signing up for our newsletter. Here's a summary of this week's top 18649 articles.,0
"Hey, here's the report you asked for (ref: 2521). Let me know if you have any questions or need changes before Friday.",0
Quick question - are you free for a 9:00 AM call on Monday to discuss the Nimbus roadmap?,0
Thanks for signing up for our newsletter. Here's a summary of this week's top 27907 articles.,0
Final notice: Your Bank of America subscription will be cancelled. Renew now and confirm your card details: https://account-update.xyz/verify,1
Action required: Your tax refund of $2606 is ready. Verify your details to receive your refund: http://secure-verify-account.tk/login,1
"Lunch on Wednesday at 10:00 AM? Found a new place near the office, ref code 8740.",0
Reminder: your appointment with Dr. Lee is scheduled for 4:00 PM on next Tuesday. Reply to confirm or reschedule.,0
We could not process your recent Netflix order. Please confirm your payment details to avoid cancellation: http://secure-verify-account.tk/login,1
Your Netflix storage is full. Click below to upgrade or your files will be deleted in 48 hours: http://paypal-alert.cf/secure,1
"Hey, here's the report you asked for (ref: 3096). Let me know if you have any questions or need changes before Friday.",0
Final notice: Your Spotify subscription will be cancelled. Renew now and confirm your card details: http://192.168.4.22/confirm,1
Quick question - are you free for a 4:00 PM call on Monday to discuss the Aurora roadmap?,0
"Dear customer, your Spotify account has been suspended. Click here to verify your identity within 24 hours: http://192.168.4.22/confirm",1
"Hey, here's the report you asked for (ref: 8375). Let me know if you have any questions or need changes before Friday.",0
Thanks for signing up for our newsletter. Here's a summary of this week's top 29110 articles.,0
"Hi, attaching the meeting notes from today's call (#12786). Action items are highlighted at the bottom.",0
Action required: Your tax refund of $1619 is ready. Verify your details to receive your refund: http://192.168.4.22/confirm,1
"Hey, here's the report you asked for (ref: 2711). Let me know if you have any questions or need changes before Friday.",0
Action required: Your tax refund of $3801 is ready. Verify your details to receive your refund: http://secure-verify-account.tk/login,1
"Following up on our conversation about Nimbus - I've shared doc #4187 with you, let me know your thoughts.",0
Your Apple ID order #24210 has been delivered. We hope you enjoy it!,0
Thanks for signing up for our newsletter. Here's a summary of this week's top 67990 articles.,0
"Hey, here's the report you asked for (ref: 8900). Let me know if you have any questions or need changes before Friday.",0
"Hi team, just a reminder that our weekly sync is moved to 9:00 AM tomorrow (8481). Let me know if that works for everyone.",0
Your Apple ID order #11494 has been delivered. We hope you enjoy it!,0
"Following up on our conversation about Nimbus - I've shared doc #2925 with you, let me know your thoughts.",0
"Following up on our conversation about Aurora - I've shared doc #1609 with you, let me know your thoughts.",0
FYI - I've updated the Atlas doc with the latest numbers (rev 8208). Take a look when you can.,0
Your monthly statement for PayPal (account ending 6361) is now available in your dashboard. No action is needed.,0
"Following up on our conversation about Phoenix - I've shared doc #9595 with you, let me know your thoughts.",0
We could not process your recent Google order. Please confirm your payment details to avoid cancellation: http://secure-verify-account.tk/login,1
Thanks for signing up for our newsletter. Here's a summary of this week's top 88924 articles.,0
"Hey, here's the report you asked for (ref: 4547). Let me know if you have any questions or need changes before Friday.",0
"Security Alert: We noticed a login attempt from a new device. If this wasn't you, secure your account immediately: http://secure-verify-account.tk/login",1
Your invoice #17807 is overdue. Please make payment immediately to avoid legal action. Pay here: http://bit.ly/3kXyZ1,1
Final notice: Your Dropbox subscription will be cancelled. Renew now and confirm your card details: http://192.168.4.22/confirm,1
Your Dropbox order #11982 has been delivered. We hope you enjoy it!,0
"Lunch on Monday at 9:00 AM? Found a new place near the office, ref code 9517.",0
We could not process your recent Instagram order. Please confirm your payment details to avoid cancellation: http://bit.ly/3kXyZ1,1
"Following up on our conversation about Nimbus - I've shared doc #4990 with you, let me know your thoughts.",0
"Following up on our conversation about Phoenix - I've shared doc #3571 with you, let me know your thoughts.",0
URGENT: Unusual sign-in activity detected on your Spotify account. Confirm your password now or your account will be locked: http://192.168.4.22/confirm,1
"Lunch on next Tuesday at 9:00 AM? Found a new place near the office, ref code 8367.",0
Quick question - are you free for a 10:00 AM call on next Tuesday to discuss the Atlas roadmap?,0
"Hey, here's the report you asked for (ref: 8910). Let me know if you have any questions or need changes before Friday.",0
URGENT: Unusual sign-in activity detected on your Amazon account. Confirm your password now or your account will be locked: http://192.168.4.22/confirm,1
Your subscription to Google was renewed successfully (order #17199). Thanks for being a loyal customer.,0
Thanks for your order #80080! Your Bank of America package has shipped and should arrive within 3 business days.,0
Your invoice #95599 is overdue. Please make payment immediately to avoid legal action. Pay here: http://192.168.4.22/confirm,1
Your Netflix order #39212 has been delivered. We hope you enjoy it!,0
"Hey, here's the report you asked for (ref: 2013). Let me know if you have any questions or need changes before Friday.",0
FYI - I've updated the Atlas doc with the latest numbers (rev 9781). Take a look when you can.,0
Thanks for signing up for our newsletter. Here's a summary of this week's top 10172 articles.,0
"Hi, attaching the meeting notes from today's call (#90461). Action items are highlighted at the bottom.",0
Thanks for signing up for our newsletter. Here's a summary of this week's top 19633 articles.,0
"Following up on our conversation about Nimbus - I've shared doc #3570 with you, let me know your thoughts.",0
Your monthly statement for Amazon (account ending 9899) is now available in your dashboard. No action is needed.,0
"Hey, here's the report you asked for (ref: 8786). Let me know if you have any questions or need changes before Friday.",0
Final notice: Your Microsoft 365 subscription will be cancelled. Renew now and confirm your card details: http://192.168.4.22/confirm,1
Action required: Your tax refund of $4165 is ready. Verify your details to receive your refund: https://account-update.xyz/verify,1
Thanks for signing up for our newsletter. Here's a summary of this week's top 23121 articles.,0
"Hey, here's the report you asked for (ref: 5537). Let me know if you have any questions or need changes before Friday.",0
"Hey, here's the report you asked for (ref: 9101). Let me know if you have any questions or need changes before Friday.",0
URGENT: Unusual sign-in activity detected on your Spotify account. Confirm your password now or your account will be locked: https://account-update.xyz/verify,1
Your Dropbox payment failed. Update your billing information immediately to avoid service interruption: http://bit.ly/3kXyZ1,1
FYI - I've updated the Nimbus doc with the latest numbers (rev 1552). Take a look when you can.,0
URGENT: Unusual sign-in activity detected on your Bank of America account. Confirm your password now or your account will be locked: http://bit.ly/3kXyZ1,1
We could not process your recent Amazon order. Please confirm your payment details to avoid cancellation: http://secure-verify-account.tk/login,1
"Hi, attaching the meeting notes from today's call (#97740). Action items are highlighted at the bottom.",0
Your PayPal storage is full. Click below to upgrade or your files will be deleted in 48 hours: http://192.168.4.22/confirm,1
"Lunch on Monday at 2:30 PM? Found a new place near the office, ref code 9815.",0
"Dear customer, your Microsoft 365 account has been suspended. Click here to verify your identity within 24 hours: http://secure-verify-account.tk/login",1
"Hi team, just a reminder that our weekly sync is moved to 4:00 PM tomorrow (1678). Let me know if that works for everyone.",0
Your subscription to Microsoft 365 was renewed successfully (order #97775). Thanks for being a loyal customer.,0
Thanks for signing up for our newsletter. Here's a summary of this week's top 73197 articles.,0
"Hi, attaching the meeting notes from today's call (#45793). Action items are highlighted at the bottom.",0
"Lunch on Wednesday at 4:00 PM? Found a new place near the office, ref code 3465.",0
We could not process your recent Bank of America order. Please confirm your payment details to avoid cancellation: http://paypal-alert.cf/secure,1
Your subscription to Amazon was renewed successfully (order #83231). Thanks for being a loyal customer.,0
Reminder: your appointment with Dr. Brown is scheduled for 10:00 AM on Wednesday. Reply to confirm or reschedule.,0
Your Amazon order #55556 has been delivered. We hope you enjoy it!,0
"Congratulations! You have won a $1,000 Amazon Gift Card. Claim your reward now by entering your bank details here: http://paypal-alert.cf/secure",1
"Hi, attaching the meeting notes from today's call (#14768). Action items are highlighted at the bottom.",0
Great catching up today! Looking forward to working together on the Atlas project next quarter.,0
Your subscription to Instagram was renewed successfully (order #64412). Thanks for being a loyal customer.,0
Your subscription to PayPal was renewed successfully (order #27022). Thanks for being a loyal customer.,0
"Hi, attaching the meeting notes from today's call (#38503). Action items are highlighted at the bottom.",0
Quick question - are you free for a 4:00 PM call on Friday to discuss the Aurora roadmap?,0
Your Google payment failed. Update your billing information immediately to avoid service interruption: http://paypal-alert.cf/secure,1
Your Netflix order #22971 has been delivered. We hope you enjoy it!,0
"Following up on our conversation about Phoenix - I've shared doc #4003 with you, let me know your thoughts.",0
"Hey, here's the report you asked for (ref: 2543). Let me know if you have any questions or need changes before Friday.",0
Thanks for signing up for our newsletter. Here's a summary of this week's top 45213 articles.,0
FYI - I've updated the Aurora doc with the latest numbers (rev 9089). Take a look when you can.,0
Your PayPal order #93311 has been delivered. We hope you enjoy it!,0
"Hey, here's the report you asked for (ref: 1436). Let me know if you have any questions or need changes before Friday.",0
Your invoice #68838 is overdue. Please make payment immediately to avoid legal action. Pay here: https://account-update.xyz/verify,1
Thanks for your order #62118! Your Apple ID package has shipped and should arrive within 7 business days.,0
Thanks for your order #34334! Your Google package has shipped and should arrive within 2 business days.,0
"Following up on our conversation about Nimbus - I've shared doc #5355 with you, let me know your thoughts.",0
Thanks for your order #44410! Your Google package has shipped and should arrive within 3 business days.,0
Your Bank of America order #49763 has been delivered. We hope you enjoy it!,0
Thanks for your order #70249! Your Apple ID package has shipped and should arrive within 4 business days.,0
"Dear customer, your Instagram account has been suspended. Click here to verify your identity within 24 hours: http://secure-verify-account.tk/login",1
Thanks for signing up for our newsletter. Here's a summary of this week's top 81854 articles.,0
"Just a heads up, the office will be closed on Wednesday for the holiday. Have a great weekend!",0
"Just a heads up, the office will be closed on Friday for the holiday. Have a great weekend!",0
Your subscription to Microsoft 365 was renewed successfully (order #39908). Thanks for being a loyal customer.,0
Quick question - are you free for a 10:00 AM call on next Tuesday to discuss the Phoenix roadmap?,0
URGENT: Unusual sign-in activity detected on your Google account. Confirm your password now or your account will be locked: http://bit.ly/3kXyZ1,1
Thanks for signing up for our newsletter. Here's a summary of this week's top 88411 articles.,0
Your monthly statement for Spotify (account ending 2746) is now available in your dashboard. No action is needed.,0
Your invoice #51602 is overdue. Please make payment immediately to avoid legal action. Pay here: http://secure-verify-account.tk/login,1
"Lunch on Monday at 2:30 PM? Found a new place near the office, ref code 6909.",0
Thanks for your order #85103! Your Google package has shipped and should arrive within 4 business days.,0
We could not process your recent Amazon order. Please confirm your payment details to avoid cancellation: http://bit.ly/3kXyZ1,1
Your invoice #53877 is overdue. Please make payment immediately to avoid legal action. Pay here: http://secure-verify-account.tk/login,1
"Following up on our conversation about Phoenix - I've shared doc #5602 with you, let me know your thoughts.",0
We could not process your recent Apple ID order. Please confirm your payment details to avoid cancellation: http://paypal-alert.cf/secure,1
Action required: Your tax refund of $748 is ready. Verify your details to receive your refund: http://192.168.4.22/confirm,1
Your invoice #40303 is overdue. Please make payment immediately to avoid legal action. Pay here: http://bit.ly/3kXyZ1,1
Your subscription to Microsoft 365 was renewed successfully (order #55554). Thanks for being a loyal customer.,0
Thanks for your order #18389! Your PayPal package has shipped and should arrive within 7 business days.,0
"Hi team, just a reminder that our weekly sync is moved to 9:00 AM tomorrow (9649). Let me know if that works for everyone.",0
URGENT: Unusual sign-in activity detected on your Apple ID account. Confirm your password now or your account will be locked: https://account-update.xyz/verify,1
"Hey, here's the report you asked for (ref: 8529). Let me know if you have any questions or need changes before Friday.",0
Your monthly statement for Amazon (account ending 5220) is now available in your dashboard. No action is needed.,0
"Just a heads up, the office will be closed on next Tuesday for the holiday. Have a great weekend!",0
"Following up on our conversation about Aurora - I've shared doc #4690 with you, let me know your thoughts.",0
Your monthly statement for PayPal (account ending 3639) is now available in your dashboard. No action is needed.,0
Final notice: Your Instagram subscription will be cancelled. Renew now and confirm your card details: https://account-update.xyz/verify,1
Thanks for signing up for our newsletter. Here's a summary of this week's top 58848 articles.,0
Reminder: your appointment with Dr. Brown is scheduled for 4:00 PM on Monday. Reply to confirm or reschedule.,0
"Lunch on Friday at 2:30 PM? Found a new place near the office, ref code 1308.",0
Your subscription to Dropbox was renewed successfully (order #45301). Thanks for being a loyal customer.,0
Final notice: Your Amazon subscription will be cancelled. Renew now and confirm your card details: http://secure-verify-account.tk/login,1
Your Microsoft 365 storage is full. Click below to upgrade or your files will be deleted in 48 hours: http://paypal-alert.cf/secure,1
Your Instagram payment failed. Update your billing information immediately to avoid service interruption: http://192.168.4.22/confirm,1
"Hi, attaching the meeting notes from today's call (#96250). Action items are highlighted at the bottom.",0
Thanks for your order #86728! Your Netflix package has shipped and should arrive within 6 business days.,0
Action required: Your tax refund of $2553 is ready. Verify your details to receive your refund: http://bit.ly/3kXyZ1,1
Your Amazon order #27484 has been delivered. We hope you enjoy it!,0
"Lunch on Wednesday at 10:00 AM? Found a new place near the office, ref code 3476.",0
"Following up on our conversation about Aurora - I've shared doc #1714 with you, let me know your thoughts.",0
FYI - I've updated the Phoenix doc with the latest numbers (rev 1238). Take a look when you can.,0
"Lunch on Wednesday at 2:30 PM? Found a new place near the office, ref code 4149.",0
"Lunch on Monday at 10:00 AM? Found a new place near the office, ref code 9165.",0
Thanks for signing up for our newsletter. Here's a summary of this week's top 71013 articles.,0
Thanks for your order #78530! Your PayPal package has shipped and should arrive within 5 business days.,0
Thanks for your order #65345! Your Amazon package has shipped and should arrive within 6 business days.,0
"Following up on our conversation about Phoenix - I've shared doc #5314 with you, let me know your thoughts.",0
"Lunch on Wednesday at 2:30 PM? Found a new place near the office, ref code 3649.",0
FYI - I've updated the Aurora doc with the latest numbers (rev 7131). Take a look when you can.,0
Thanks for your order #11133! Your Google package has shipped and should arrive within 3 business days.,0
FYI - I've updated the Aurora doc with the latest numbers (rev 5284). Take a look when you can.,0
Your monthly statement for Amazon (account ending 2888) is now available in your dashboard. No action is needed.,0
Action required: Your tax refund of $4592 is ready. Verify your details to receive your refund: https://account-update.xyz/verify,1
Your Spotify order #37254 has been delivered. We hope you enjoy it!,0
Your subscription to Apple ID was renewed successfully (order #52738). Thanks for being a loyal customer.,0
Your invoice #35243 is overdue. Please make payment immediately to avoid legal action. Pay here: http://secure-verify-account.tk/login,1
"Hey, here's the report you asked for (ref: 5791). Let me know if you have any questions or need changes before Friday.",0
Your Apple ID payment failed. Update your billing information immediately to avoid service interruption: https://account-update.xyz/verify,1
Your monthly statement for Bank of America (account ending 7204) is now available in your dashboard. No action is needed.,0
Quick question - are you free for a 2:30 PM call on Friday to discuss the Atlas roadmap?,0
Final notice: Your Spotify subscription will be cancelled. Renew now and confirm your card details: http://paypal-alert.cf/secure,1
Your Instagram storage is full. Click below to upgrade or your files will be deleted in 48 hours: http://secure-verify-account.tk/login,1
Your subscription to Spotify was renewed successfully (order #99991). Thanks for being a loyal customer.,0
Reminder: your appointment with Dr. Brown is scheduled for 10:00 AM on Friday. Reply to confirm or reschedule.,0
"Following up on our conversation about Phoenix - I've shared doc #6148 with you, let me know your thoughts.",0
Your invoice #49826 is overdue. Please make payment immediately to avoid legal action. Pay here: http://192.168.4.22/confirm,1
Thanks for your order #30008! Your Google package has shipped and should arrive within 2 business days.,0
URGENT: Unusual sign-in activity detected on your Netflix account. Confirm your password now or your account will be locked: http://bit.ly/3kXyZ1,1
Your Bank of America payment failed. Update your billing information immediately to avoid service interruption: http://paypal-alert.cf/secure,1
Your Google order #42902 has been delivered. We hope you enjoy it!,0
We could not process your recent Bank of America order. Please confirm your payment details to avoid cancellation: http://192.168.4.22/confirm,1
Final notice: Your Instagram subscription will be cancelled. Renew now and confirm your card details: http://192.168.4.22/confirm,1
Your PayPal payment failed. Update your billing information immediately to avoid service interruption: http://192.168.4.22/confirm,1
Your password will expire today. Click here to reset it immediately and avoid losing access: http://paypal-alert.cf/secure,1
Action required: Your tax refund of $3049 is ready. Verify your details to receive your refund: http://secure-verify-account.tk/login,1
Your Amazon order #68566 has been delivered. We hope you enjoy it!,0
"Following up on our conversation about Nimbus - I've shared doc #5200 with you, let me know your thoughts.",0
Your subscription to Amazon was renewed successfully (order #38585). Thanks for being a loyal customer.,0
Your Dropbox storage is full. Click below to upgrade or your files will be deleted in 48 hours: https://account-update.xyz/verify,1
"Hi, attaching the meeting notes from today's call (#51455). Action items are highlighted at the bottom.",0
Your Netflix storage is full. Click below to upgrade or your files will be deleted in 48 hours: https://account-update.xyz/verify,1
Thanks for signing up for our newsletter. Here's a summary of this week's top 14562 articles.,0
Your invoice #69350 is overdue. Please make payment immediately to avoid legal action. Pay here: http://paypal-alert.cf/secure,1
URGENT: Unusual sign-in activity detected on your Netflix account. Confirm your password now or your account will be locked: http://secure-verify-account.tk/login,1
Thanks for your order #90759! Your Bank of America package has shipped and should arrive within 4 business days.,0
"Hey, here's the report you asked for (ref: 9271). Let me know if you have any questions or need changes before Friday.",0
Your invoice #97819 is overdue. Please make payment immediately to avoid legal action. Pay here: http://bit.ly/3kXyZ1,1
Your invoice #46780 is overdue. Please make payment immediately to avoid legal action. Pay here: http://secure-verify-account.tk/login,1
Your Instagram storage is full. Click below to upgrade or your files will be deleted in 48 hours: http://bit.ly/3kXyZ1,1
"Hi, attaching the meeting notes from today's call (#79975). Action items are highlighted at the bottom.",0
Your Bank of America order #94123 has been delivered. We hope you enjoy it!,0
Action required: Your tax refund of $1372 is ready. Verify your details to receive your refund: http://192.168.4.22/confirm,1
Your subscription to Dropbox was renewed successfully (order #46002). Thanks for being a loyal customer.,0
FYI - I've updated the Nimbus doc with the latest numbers (rev 6155). Take a look when you can.,0
"Hi, attaching the meeting notes from today's call (#94135). Action items are highlighted at the bottom.",0
Thanks for signing up for our newsletter. Here's a summary of this week's top 29318 articles.,0
"Hey, here's the report you asked for (ref: 1981). Let me know if you have any questions or need changes before Friday.",0
Quick question - are you free for a 2:30 PM call on Friday to discuss the Phoenix roadmap?,0
Your subscription to Spotify was renewed successfully (order #23224). Thanks for being a loyal customer.,0
FYI - I've updated the Atlas doc with the latest numbers (rev 2160). Take a look when you can.,0
Thanks for signing up for our newsletter. Here's a summary of this week's top 94921 articles.,0
Your invoice #86766 is overdue. Please make payment immediately to avoid legal action. Pay here: http://secure-verify-account.tk/login,1
